row_id,group_id,document_name_clean,tool_position,tool_name,tool_member_family,tool_raw
part3-a37e48714a8187a7,4,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT based on GPT-5.2
part3-4172b403979c21f6,4,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT based on GPT-5.2
part3-798bb07f2d4a8445,4,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT based on GPT-5.2
part3-e4cbe61688bc6dff,4,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT based on GPT-5.2
part3-71c45760c7d82544,4,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT based on GPT-5.2
part3-f574433336d314df,4,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT based on GPT-5.2
part3-67947c2f5417d65d,4,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT based on GPT-5.2
part3-2785036b87b82c50,4,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT based on GPT-5.2
part3-ae290f8413a15ad0,4,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT based on GPT-5.2
part3-d9bc243744bbafc5,4,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT based on GPT-5.2
part3-89ea9b28e257e514,4,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT based on GPT-5.2
part3-f00e7eacb8c810ca,4,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT based on GPT-5.2
part3-a113d83aefcc6c41,4,University of Manchester HR Excellence in Research Award 10 Year Report 2021 - Summary,1,ChatGPT,llm,ChatGPT based on GPT-5.2
part3-21b3873c4656f205,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-b6c2f9d99f0fa3cb,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-614e5c401844203c,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-166ce1a697f98dd1,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-5f2ca47dd8f1e654,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-086e5b46f911858f,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-bd44311b3afbfad5,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-c72931509c37eadb,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-06d6a5ffcf51fa08,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-dcc07d063db81308,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-7363d755f2a408e9,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-ef96ab8d4cf52675,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-a7b1f51701d05919,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-307d0aede22c3634,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-ccba87bd42682dc0,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-5ea4980e2534078a,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-0407ccd6c47a84de,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-c468d1690e7414d9,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-3d580cf47792aca9,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-f95546d652564645,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-ef243fdde7f2f4e1,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-341127fe815ad432,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-175e951511ebe064,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-7b73953db1a117ed,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-30272bd55539ff62,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-dfeb6471110d8ee7,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-5892e8f2c9606e26,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-80bac42f4935811b,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-8d52fcd0cc4a629b,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-265abb0e2068cc24,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-2f676dd307c1a2f9,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-2f12878f58b1f5de,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-caccca79fc7a2d8b,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-0a8dedce194ee63b,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-e84e42caa7c27970,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-a698e7e3ae502074,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-2f38fdeb17d9cc9b,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-5a16be53c963d9f3,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-5ee1235fb35a0555,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-1e2977396f22f97d,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-07114ae097a83f98,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-37d18f271e2c1cbd,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-6c414c3d7ad8f2ee,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-ad32fc3f06d329eb,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-29e70e1ce8a03545,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-ceb199ddb23a17c0,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-f6c1f23ea36c3380,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-83530f113269c3f8,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-468e49899c5dafd9,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-84950523af82d0c9,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-c3726782ff630602,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-54422383a0918c1d,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-cc920df166f1ee33,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-b17726480706af68,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-552af353fda6084a,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-af94ef8c94c067ac,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-6afc96ffe033ea62,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-7dd94924241191e1,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-408b9075cac45ec5,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-b4492f376895b9a6,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-600f0907efb84e61,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-944343e1003158e5,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-f926c8d3eef2db02,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-1842bfad21ae009d,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-2c256087af973f23,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-c0059365b4224a5b,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-a4b69c5117ed9476,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-52ba2ff9f53316ab,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-45319b1cb6a1fef0,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-1a333359a38712b4,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-3afe1a2e65264d8a,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-ab75f0281cfe29ff,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-13797307d0de1d93,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-d5ef13306666cc35,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-df63efae5521b876,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-0edac91c953513d9,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-7ae053139a020679,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-272c46c0598c8f2f,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-02649f10e82ecd1a,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-6278bd7d10a1a828,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-9977076ad488f32e,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-5f27723455642d57,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-d4dbfc8d81d0f8c0,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-5190dc972b3731a6,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-601d7ca1389dcfdb,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-807f15e0702fd7b6,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-442cf1925f13c5d4,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-734c55bca127ee9c,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-8a0a4f42ff155b7b,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-4774231a672dae35,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-7114512576918cfe,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-b8de321b83fbd6a1,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-76fe6a5ef0647be5,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-5faad468b5488590,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-b14685be278cbc0d,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-c0343eb58b9e1d10,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-c190d736d67274c9,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-bd1cc4cdf097702a,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-4da10745c3329eb3,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-2bb78f2e6832deb4,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-0dba0ece3ce7829c,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-4cb2c45a0318ae69,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-546d4a7dc9429e29,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-95d6733b30cc5fd8,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-e5f5afbcb15a7e9d,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-329b984046ae75fb,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-3b6477f1a8130828,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-1e73317b7cdea55d,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-fab57cfa03036fe7,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-0edac91c953513d9,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-1d8692f76bf9fa9c,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-7d28eb2b7352d240,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-dfd1dbb933e16cb2,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-3b56893c266c3383,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-98ebd5d7be8d5668,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-ba54a14a169a4668,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-ab11d09e49a15878,4,2020 UPM Guide for International Students,1,Gemini,llm,Gemini Pro 3
part3-ebcccd919d966049,5,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT 5.2 through Perplexity Pro
part3-ebcccd919d966049,5,University of Manchester two year self-assessment for the HR Excellence in Research award,2,Perplexity,llm,ChatGPT 5.2 through Perplexity Pro
part3-0d13dae0b4509f34,5,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT 5.2 through Perplexity Pro
part3-0d13dae0b4509f34,5,University of Manchester two year self-assessment for the HR Excellence in Research award,2,Perplexity,llm,ChatGPT 5.2 through Perplexity Pro
part3-8c9d6ce85df0c50f,5,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT 5.2 through Perplexity Pro
part3-8c9d6ce85df0c50f,5,University of Manchester two year self-assessment for the HR Excellence in Research award,2,Perplexity,llm,ChatGPT 5.2 through Perplexity Pro
part3-fc87ef24f57e9e84,5,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT 5.2 through Perplexity Pro
part3-fc87ef24f57e9e84,5,University of Manchester two year self-assessment for the HR Excellence in Research award,2,Perplexity,llm,ChatGPT 5.2 through Perplexity Pro
part3-3e663a245018ef29,5,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT 5.2 through Perplexity Pro
part3-3e663a245018ef29,5,University of Manchester two year self-assessment for the HR Excellence in Research award,2,Perplexity,llm,ChatGPT 5.2 through Perplexity Pro
part3-38814817d4d21fe4,5,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT 5.2 through Perplexity Pro
part3-38814817d4d21fe4,5,University of Manchester two year self-assessment for the HR Excellence in Research award,2,Perplexity,llm,ChatGPT 5.2 through Perplexity Pro
part3-f63dd743bf585cbb,5,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT 5.2 through Perplexity Pro
part3-f63dd743bf585cbb,5,University of Manchester two year self-assessment for the HR Excellence in Research award,2,Perplexity,llm,ChatGPT 5.2 through Perplexity Pro
part3-c43705394bd885fd,5,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT 5.2 through Perplexity Pro
part3-c43705394bd885fd,5,University of Manchester two year self-assessment for the HR Excellence in Research award,2,Perplexity,llm,ChatGPT 5.2 through Perplexity Pro
part3-6125506d4f50d101,5,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT 5.2 through Perplexity Pro
part3-6125506d4f50d101,5,University of Manchester two year self-assessment for the HR Excellence in Research award,2,Perplexity,llm,ChatGPT 5.2 through Perplexity Pro
part3-89c88a6349a37cdc,5,University of Manchester two year self-assessment for the HR Excellence in Research award,1,ChatGPT,llm,ChatGPT 5.2 through Perplexity Pro
part3-89c88a6349a37cdc,5,University of Manchester two year self-assessment for the HR Excellence in Research award,2,Perplexity,llm,ChatGPT 5.2 through Perplexity Pro
part3-be79cc717584c50c,5,University of Manchester HR Excellence in Research Award 12 Year Report 2023 - Summary,1,Gemini,llm,Gemini 3 Pro through Perplexity Pro
part3-be79cc717584c50c,5,University of Manchester HR Excellence in Research Award 12 Year Report 2023 - Summary,2,Perplexity,llm,Gemini 3 Pro through Perplexity Pro
part3-c18eb5c74aed3291,5,University of Manchester HR Excellence in Research Award 12 Year Report 2023 - Summary,1,Gemini,llm,Gemini 3 Pro through Perplexity Pro
part3-c18eb5c74aed3291,5,University of Manchester HR Excellence in Research Award 12 Year Report 2023 - Summary,2,Perplexity,llm,Gemini 3 Pro through Perplexity Pro
part3-b877f063ec51621b,5,University of Manchester HR Excellence in Research Award 12 Year Report 2023 - Summary,1,Gemini,llm,Gemini 3 Pro through Perplexity Pro
part3-b877f063ec51621b,5,University of Manchester HR Excellence in Research Award 12 Year Report 2023 - Summary,2,Perplexity,llm,Gemini 3 Pro through Perplexity Pro
part3-3556e315f5bdf1eb,5,University of Manchester HR Excellence in Research Award 12 Year Report 2023 - Summary,1,Gemini,llm,Gemini 3 Pro through Perplexity Pro
part3-3556e315f5bdf1eb,5,University of Manchester HR Excellence in Research Award 12 Year Report 2023 - Summary,2,Perplexity,llm,Gemini 3 Pro through Perplexity Pro
part3-cd549953ef2776dd,5,University of Manchester HR Excellence in Research Award 12 Year Report 2023 - Summary,1,Gemini,llm,Gemini 3 Pro through Perplexity Pro
part3-cd549953ef2776dd,5,University of Manchester HR Excellence in Research Award 12 Year Report 2023 - Summary,2,Perplexity,llm,Gemini 3 Pro through Perplexity Pro
part3-d0b70482c35ea630,6,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,Gemini,llm,Gemini 3 Pro - Thinking
part3-c2435de0fda6c3e9,6,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,Gemini,llm,Gemini 3 Pro - Thinking
